run_id,machine,operation,status,month,year,n_samples,is_fault,x_mean,x_std,x_rms,x_peak,x_crest,x_kurtosis,x_min,x_max,y_mean,y_std,y_rms,y_peak,y_crest,y_kurtosis,y_min,y_max,z_mean,z_std,z_rms,z_peak,z_crest,z_kurtosis,z_min,z_max,process_name,timestamp,sampling_rate_hz,vibration_severity_score,fault_category,complaint_case_id
M02_Aug_2019_OP07_009,M02,OP07,good,Aug,2019,49152,0,2.283528645833333,406.6893229212055,406.695733787785,1957.0,4.811951140409966,9.11091472571267,-1914.0,1957.0,4.339925130208333,155.13668057309718,155.19737307498153,1274.0,8.208901830989651,5.012690022236821,-1266.0,1274.0,-1031.5350138346355,156.14191390089834,1043.2855707060542,2510.0,2.40586093633149,6.772238897037144,-2510.0,-101.0,Profile_Milling,2019-08-11T16:12:00,2000,4.458,normal,
M02_Aug_2019_OP07_010,M02,OP07,good,Aug,2019,49152,0,2.276611328125,406.4442771939497,406.4506531214479,1934.0,4.758265204268521,9.159331782174077,-1934.0,1848.0,4.431233723958333,154.85064034884283,154.9140298641896,917.0,5.919412210785026,5.1079674313153,-917.0,841.0,-1031.5219319661458,154.64704005518504,1043.0499523632604,2367.0,2.2693064647930217,6.445040730875078,-2367.0,-87.0,Profile_Milling,2019-08-25T11:31:00,2000,3.7285,normal,
M02_Aug_2019_OP07_011,M02,OP07,good,Aug,2019,49152,0,2.6282755533854165,406.4038766876968,406.4123753272939,1983.0,4.879280554395129,9.26994385843071,-1983.0,1918.0,4.639322916666667,150.52639568888185,150.5978722167446,911.0,6.049222253876627,4.84217024012475,-911.0,837.0,-1031.5862833658855,152.9556329811018,1042.8641741326098,1981.0,1.8995762335470712,4.3708103901563256,-1981.0,-273.0,Profile_Milling,2019-08-17T20:31:00,2000,3.729,normal,
M02_Aug_2019_OP07_012,M02,OP07,good,Aug,2019,49152,0,2.2347615559895835,406.0647799943848,406.0709294090138,1920.0,4.72823800214983,9.130973328738488,-1905.0,1920.0,3.95068359375,147.66248956565784,147.71533002903232,925.0,6.262044703269447,4.990413674864933,-815.0,925.0,-1032.0599568684895,155.61941390388026,1043.7265717395412,2356.0,2.2572961767882758,6.782456699192139,-2356.0,-324.0,Profile_Milling,2019-08-10T21:01:00,2000,3.8192,normal,
M02_Aug_2019_OP07_013,M02,OP07,good,Aug,2019,50176,0,2.413384885204082,402.3609797323975,402.3682174797344,2016.0,5.010336086252979,9.3866699665197,-1920.0,2016.0,4.352160395408164,148.07012253367503,148.13406929955343,976.0,6.5886261318208605,4.948500338612851,-976.0,841.0,-1032.1238639987246,157.7732533023711,1044.1130542682013,2369.0,2.268911388777134,6.017249820000787,-2369.0,-245.0,Profile_Milling,2019-08-03T18:32:00,2000,4.0051,normal,
M02_Aug_2019_OP07_014,M02,OP07,good,Aug,2019,49152,0,2.786865234375,406.4157444645037,406.4252993681266,1981.0,4.874204443177824,9.29928008252446,-1969.0,1981.0,4.159464518229167,149.84534562858198,149.90306451713255,1145.0,7.638269462257304,4.893672903286697,-1145.0,907.0,-1031.3726603190105,155.2879024958441,1042.9975537435705,1998.0,1.9156324890971173,4.372741247650875,-1998.0,-363.0,Profile_Milling,2019-08-15T13:13:00,2000,4.2078,normal,
M02_Aug_2019_OP07_015,M02,OP07,good,Aug,2019,49152,0,2.0289510091145835,406.326026134452,406.3310917914266,1924.0,4.735054833036519,9.100912585874935,-1862.0,1924.0,3.802103678385417,156.43414344900128,156.4803413499725,895.0,5.719568300265325,4.8120138486289,-895.0,895.0,-1032.2123413085938,157.60341016521954,1044.1748667945783,2199.0,2.1059690957229407,5.492332469123952,-2199.0,-238.0,Profile_Milling,2019-08-19T17:03:00,2000,3.6271,normal,
M02_Aug_2019_OP07_016,M02,OP07,good,Aug,2019,49152,0,2.18023681640625,406.6979599619952,406.70380385462863,1911.0,4.698751233423585,9.116390077920624,-1909.0,1911.0,3.622212727864584,157.93972168455264,157.98125240306155,946.0,5.988052288549064,5.021945557294335,-946.0,837.0,-1032.2264607747395,153.2551114856354,1043.5413722129178,2240.0,2.1465368404607577,6.007503220908123,-2240.0,-310.0,Profile_Milling,2019-08-02T15:31:00,2000,3.706,normal,
M02_Aug_2019_OP07_017,M02,OP07,good,Aug,2019,50176,0,2.19905931122449,402.58411828267526,402.59012426448487,1883.0,4.677213588982495,9.417121113321294,-1883.0,1873.0,3.5505420918367347,161.79571192114742,161.8346648441453,1159.0,7.161630056923674,5.191813083015539,-1159.0,981.0,-1032.3065609056123,156.59009610045723,1044.1155558105256,2199.0,2.106088725297232,5.672602745874187,-2199.0,-171.0,Profile_Milling,2019-08-20T21:18:00,2000,4.0459,normal,
M02_Aug_2019_OP07_018,M02,OP07,good,Aug,2019,50176,0,2.2396564094387754,401.7190028231012,401.725246020236,1991.0,4.9561236684131815,9.30958817805072,-1901.0,1991.0,4.406987404336735,153.23389947341275,153.29725857238918,874.0,5.7013413556073775,5.092043857087928,-874.0,798.0,-1031.8863002232142,158.37603920158966,1043.9694949477866,2272.0,2.176308801162464,5.31945105981373,-2272.0,68.0,Profile_Milling,2019-08-18T06:54:00,2000,3.7045,normal,
M02_Aug_2019_OP07_019,M02,OP07,good,Aug,2019,49152,0,2.5524698893229165,406.0381409888312,406.0461636811778,1909.0,4.701435872939123,9.20513730866366,-1903.0,1909.0,3.6540934244791674,156.937151072418,156.9796859006979,938.0,5.975295431495254,5.089617858185853,-882.0,938.0,-1031.8497314453125,159.25887697377314,1044.0676501926066,2305.0,2.207711348565182,5.2669989783589335,-2305.0,-238.0,Profile_Milling,2019-08-04T19:08:00,2000,3.716,normal,
M02_Aug_2019_OP07_020,M02,OP07,good,Aug,2019,49152,0,2.677693684895833,405.7729118686147,405.7817468169369,1994.0,4.913971650133309,9.180350651086616,-1994.0,1940.0,4.343994140625,154.12156138363864,154.18276806577472,878.0,5.694540388751117,4.864104279257739,-878.0,851.0,-1031.676025390625,161.31158466891085,1044.2111130964813,2123.0,2.033113776872668,4.872129756918868,-2123.0,-277.0,Profile_Milling,2019-08-09T17:48:00,2000,3.6594,normal,
M02_Aug_2020_OP07_000,M02,OP07,good,Aug,2020,50176,0,0.943459024234694,412.3648024277472,412.3658817072593,1969.0,4.774885817051672,8.403085582386595,-1889.0,1969.0,6.102897799744898,150.82602887598915,150.9494496447564,1327.0,8.791022445745607,6.257899493321009,-1327.0,1069.0,-1031.0949657206634,151.41956549672585,1042.1538817035191,1731.0,1.6609831142887297,3.9761292813141247,-1731.0,-374.0,Profile_Milling,2020-08-13T17:02:00,2000,4.4753,normal,
M02_Aug_2020_OP07_001,M02,OP07,good,Aug,2020,50176,0,0.9753667091836736,413.0595238845228,413.0606754605502,2076.0,5.025896008341444,8.386199201786788,-1934.0,2076.0,5.625837053571429,148.70201816977988,148.80840114159844,1288.0,8.655425299371407,6.959537077568333,-1288.0,1214.0,-1031.1163703762754,152.24202768974394,1042.2948739454823,1731.0,1.660758431486386,3.948975768279053,-1731.0,-366.0,Profile_Milling,2020-08-13T07:36:00,2000,4.5133,normal,
M02_Aug_2020_OP07_002,M02,OP07,good,Aug,2020,49152,0,-0.1988118489583333,417.17781353871135,417.177860911975,1952.0,4.679059420202249,8.229350089374508,-1952.0,1870.0,2.77569580078125,152.4888198203752,152.51408019389334,1163.0,7.625525449987709,6.515991067105413,-1149.0,1163.0,-1032.4464314778645,154.09501411639062,1043.8826118136597,1768.0,1.6936770284239588,3.86144688848381,-1768.0,-310.0,Profile_Milling,2020-08-18T12:23:00,2000,4.1038,normal,
M02_Aug_2020_OP07_003,M02,OP07,good,Aug,2020,49152,0,-0.26934814453125,416.52951654972,416.529603636484,2020.0,4.849595280538344,8.246508690279045,-2020.0,1903.0,3.193684895833333,152.4017535224612,152.43521279525572,1432.0,9.394154892041902,7.0082128023189485,-1432.0,1241.0,-1032.7230834960938,153.3218670893496,1044.0424139437268,1774.0,1.6991646855600038,3.882284171434302,-1774.0,-271.0,Profile_Milling,2020-08-18T15:04:00,2000,4.6892,normal,
M02_Aug_2020_OP07_004,M02,OP07,good,Aug,2020,49152,0,-2.40057373046875,436.1262737209447,436.1328804205799,2279.0,5.225471644793834,7.573893101049676,-2262.0,2279.0,-2.4495646158854165,180.4389995641017,180.45562593197613,1182.0,6.550086725728143,4.678201299981221,-1173.0,1182.0,-1033.4210815429688,171.26241150963597,1047.5160835870422,1815.0,1.73267029350503,3.857065563562476,-1815.0,-224.0,Profile_Milling,2020-08-13T22:28:00,2000,3.9405,normal,
M02_Aug_2021_OP07_000,M02,OP07,good,Aug,2021,51200,0,-0.90388671875,401.8396937257983,401.8407103129842,1971.0,4.904928618269748,8.967749019649219,-1971.0,1838.0,1.2254296875,147.43873940307714,147.44383186382365,1016.0,6.8907596008380905,5.672665140088852,-892.0,1016.0,-1033.37958984375,160.5264134267139,1045.7734487513446,2057.0,1.9669652183807704,4.620094957348048,-2057.0,-78.0,Profile_Milling,2021-08-25T14:52:00,2000,4.0053,normal,
M02_Aug_2021_OP07_001,M02,OP07,good,Aug,2021,50176,0,-0.8658322704081632,406.361074316529,406.3619967285377,1871.0,4.604269137032235,8.781449428349411,-1871.0,1870.0,1.2153220663265305,147.75780781945784,147.7628058049005,880.0,5.95549059322759,5.448701785880982,-769.0,880.0,-1032.5998086734694,162.3732732994525,1045.288211334302,1897.0,1.814810479473881,4.257075143370597,-1897.0,-165.0,Profile_Milling,2021-08-20T09:08:00,2000,3.602,normal,
M02_Aug_2021_OP07_002,M02,OP07,good,Aug,2021,50176,0,-0.8204918686224489,407.2242323070601,407.2250588863373,1848.0,4.538031144384473,8.724554066849707,-1848.0,1840.0,1.246352838010204,153.25330590216052,153.25837388324987,962.0,6.2769816462547,5.745879792657561,-895.0,962.0,-1032.33984375,165.9901075968116,1045.5994782007954,2080.0,1.9892894395654623,4.652567192556083,-2080.0,-99.0,Profile_Milling,2021-08-04T18:23:00,2000,3.7147,normal,
M02_Aug_2021_OP07_003,M02,OP07,good,Aug,2021,50176,0,-0.4889190051020408,407.6321591302458,407.63245233786233,1987.0,4.87448923314156,8.692993121207726,-1934.0,1987.0,3.154994419642857,169.95380909509703,169.98309097001578,1561.0,9.183266353683104,6.529710511966333,-1561.0,1542.0,-1032.8882334183672,183.65010708032932,1049.0879203216157,2166.0,2.064650596049163,5.663967944353234,-2166.0,284.0,Profile_Milling,2021-08-26T16:35:00,2000,4.7064,normal,
M02_Feb_2019_OP07_000,M02,OP07,good,Feb,2019,50400,0,16.517518997192383,399.5179443359375,399.8592834472656,1946.0,4.866712067363175,9.28037929534912,-1946.0,1938.0,14.496210098266602,147.845947265625,148.55491638183594,851.0,5.728521281736948,5.034463405609131,-851.0,792.0,-1049.430419921875,152.35800170898438,1060.4324951171875,1873.0,1.766260472613126,4.154889106750488,-1873.0,-275.0,Profile_Milling,2019-02-12T10:12:00,2000,3.6034,normal,
M02_Feb_2019_OP07_001,M02,OP07,good,Feb,2019,50400,0,16.473491668701172,398.7897644042969,399.1298522949219,1981.0,4.963297003743572,9.230707168579102,-1850.0,1981.0,14.409920692443848,161.30416870117188,161.946533203125,995.0,6.144003087438738,5.304608345031738,-995.0,950.0,-1049.4190673828125,154.27243041992188,1060.697998046875,1784.0,1.6819113482678227,4.011262893676758,-1784.0,-318.0,Profile_Milling,2019-02-20T22:25:00,2000,3.7412,normal,
M02_Feb_2019_OP07_002,M02,OP07,good,Feb,2019,49200,0,16.829532623291016,404.0499572753906,404.4002990722656,2004.0,4.955485949435188,9.070866584777832,-1907.0,2004.0,14.91650390625,156.9208221435547,157.62820434570312,1098.0,6.965758472969188,4.9809770584106445,-1098.0,851.0,-1049.12744140625,155.547119140625,1060.5958251953125,1895.0,1.786731528620744,3.947200775146485,-1895.0,-281.0,Profile_Milling,2019-02-17T07:02:00,2000,4.004,normal,
M02_Feb_2020_OP07_000,M02,OP07,good,Feb,2020,48128,0,3.3542012965425534,414.6810814704557,414.6946466930148,1957.0,4.71913494810244,8.310097780497033,-1957.0,1842.0,7.96235039893617,150.7561153934333,150.96623911455706,1198.0,7.935549080552552,7.566996306878025,-1192.0,1198.0,-1031.2860289228724,151.96208379458338,1042.42186679036,1772.0,1.6998875948909504,3.80587883801622,-1772.0,-277.0,Profile_Milling,2020-02-02T10:45:00,2000,4.2158,normal,
M02_Feb_2020_OP07_001,M02,OP07,good,Feb,2020,49152,0,3.011067708333333,410.7551413340905,410.7661776012392,1873.0,4.559771719613824,8.50035370888988,-1873.0,1873.0,7.676656087239583,152.1019242589155,152.29552328268423,1292.0,8.483506094935217,8.534269268381662,-1292.0,1260.0,-1031.0014241536458,150.43741465727885,1041.9190718744003,1760.0,1.6891906938931256,3.989249132816665,-1760.0,-300.0,Profile_Milling,2020-02-11T21:33:00,2000,4.336,normal,
M02_Feb_2020_OP07_002,M02,OP07,good,Feb,2020,49152,0,3.2166544596354165,411.29910583984224,411.31168392177534,1905.0,4.631524156659501,8.437822379812651,-1905.0,1870.0,7.095865885416667,148.915339048527,149.0843033877194,1272.0,8.532085344303116,8.261597938066132,-1210.0,1272.0,-1031.1405843098958,148.5371343633636,1041.784135459853,1725.0,1.655813273868458,3.8771721026663424,-1725.0,-286.0,Profile_Milling,2020-02-15T10:38:00,2000,4.3637,normal,
M02_Feb_2020_OP07_003,M02,OP07,good,Feb,2020,49152,0,3.2777506510416665,411.1665197274033,411.1795843595296,1932.0,4.698676864050445,8.466828513965545,-1932.0,1852.0,7.015604654947917,149.610483366708,149.77488254675592,1227.0,8.192294857029594,7.244979032614027,-1136.0,1227.0,-1031.2651977539062,151.00387481684734,1042.2620007983144,1690.0,1.621473294340151,3.8597006944461447,-1690.0,-294.0,Profile_Milling,2020-02-17T10:20:00,2000,4.2701,normal,
M02_Feb_2020_OP07_004,M02,OP07,good,Feb,2020,45056,0,2.77978515625,412.2260373979689,412.2354098259229,2110.0,5.118434636391382,8.378949324736938,-1998.0,2110.0,6.9331276633522725,152.25446331017827,152.412236572615,1221.0,8.011167787163002,7.827140115791588,-1188.0,1221.0,-1031.3517622514205,158.92578346578878,1043.5247300132974,1815.0,1.7392975439852507,3.6584921105889454,-1815.0,-302.0,Profile_Milling,2020-02-20T16:10:00,2000,4.3678,normal,
M02_Feb_2020_OP07_005,M02,OP07,good,Feb,2020,49152,0,3.1826171875,410.561837531322,410.5741729447407,1864.0,4.539983571374998,8.512614826256085,-1864.0,1860.0,6.96551513671875,150.5189527267825,150.68003693617558,1198.0,7.950621889663086,7.236710339924802,-1198.0,1198.0,-1031.4124755859375,151.14501547763578,1042.4281800191543,1739.0,1.6682204427436391,3.886045483554472,-1739.0,-310.0,Profile_Milling,2020-02-13T15:37:00,2000,4.1596,normal,
M02_Feb_2020_OP07_006,M02,OP07,good,Feb,2020,49152,0,3.1683349609375,411.8493891410633,411.8615758750647,1940.0,4.710320441711915,8.342207578512047,-1852.0,1940.0,7.643473307291667,147.71061955264503,147.9082479540121,1165.0,7.876504631183407,7.096953382818754,-1165.0,1143.0,-1031.4010620117188,150.565332292739,1042.3329938207482,1803.0,1.729773508743085,3.787826512111072,-1803.0,-347.0,Profile_Milling,2020-02-11T22:53:00,2000,4.1992,normal,
M02_Feb_2021_OP07_000,M02,OP07,good,Feb,2021,51200,0,-0.50634765625,401.7191106556386,401.7194297689698,1950.0,4.854134143129326,9.09406401390245,-1950.0,1911.0,0.67072265625,141.9031358192522,141.90472093703843,745.0,5.25000151566873,5.332785422052154,-724.0,745.0,-1032.88197265625,153.62313349155744,1044.2438587715185,1747.0,1.6729808706322928,4.055465903236559,-1747.0,-331.0,Profile_Milling,2021-02-17T21:45:00,2000,3.438,normal,
M02_Feb_2021_OP07_001,M02,OP07,good,Feb,2021,52224,0,0.0473920036764705,397.5387021143772,397.5387049392619,1936.0,4.86996605851446,9.279071577096127,-1936.0,1852.0,2.1819087009803924,139.0015162787467,139.0186399493611,843.0,6.063935025598517,5.538875876120458,-790.0,843.0,-1032.3818742340686,152.59727072032177,1043.598707012585,1840.0,1.7631298195713565,4.2190176700574105,-1840.0,-244.0,Profile_Milling,2021-02-19T15:30:00,2000,3.7069,normal,
M02_Feb_2021_OP07_002,M02,OP07,good,Feb,2021,53248,0,0.2679912860576923,394.1133623634335,394.11345347848805,1957.0,4.965575223903945,9.495365275020976,-1957.0,1920.0,4.169170673076923,147.4360426872159,147.49497844797222,915.0,6.203601028510673,5.307822836842354,-915.0,747.0,-1031.7911095252405,148.00226142480014,1042.3519382061806,1803.0,1.7297420707087137,4.294590938783118,-1803.0,-255.0,Profile_Milling,2021-02-27T06:23:00,2000,3.7707,normal,
M02_Feb_2021_OP07_003,M02,OP07,good,Feb,2021,54272,0,0.647682045990566,389.339164870857,389.3397035936216,1944.0,4.993068988486917,9.721070586025386,-1907.0,1944.0,3.728957841981132,147.88290717210074,147.9299136762387,1001.0,6.766717935026998,5.634607410141531,-1001.0,907.0,-1031.262455778302,148.36339296959437,1041.880007040803,1905.0,1.8284255260936149,4.512838338073057,-1905.0,-259.0,Profile_Milling,2021-02-11T09:26:00,2000,3.9704,normal,
M02_Feb_2021_OP07_004,M02,OP07,good,Feb,2021,52224,0,0.5257352941176471,398.2291032142485,398.2294502474974,2016.0,5.062408113581421,9.260950327815715,-2016.0,1838.0,4.273494944852941,152.32135466809382,152.38129100046012,1003.0,6.582172873157843,5.836118607697917,-931.0,1003.0,-1031.4858302696075,154.75502929801672,1043.0302666461853,1793.0,1.7190296938988234,4.138451271436776,-1793.0,-290.0,Profile_Milling,2021-02-19T15:50:00,2000,3.9127,normal,
M02_Feb_2021_OP07_005,M02,OP07,good,Feb,2021,54272,0,-0.0103736733490566,389.8086546043388,389.808654742372,1916.0,4.915232067554533,9.66390154402166,-1848.0,1916.0,1.7009876179245282,145.32144979204344,145.33140448140497,1171.0,8.057446387300471,6.124079503395227,-1171.0,913.0,-1032.5846477004718,151.32508278923925,1043.6140739506525,1864.0,1.7861008647993186,4.447640905906432,-1864.0,-146.0,Profile_Milling,2021-02-24T06:38:00,2000,4.328,normal,
M02_Feb_2021_OP07_006,M02,OP07,good,Feb,2021,52224,0,-0.0912607230392156,397.51601966297983,397.5160301386828,1948.0,4.900431309198763,9.274988095412008,-1948.0,1858.0,2.0909352022058822,140.6873665590208,140.70290373454313,1270.0,9.026110807180237,6.081780250374887,-1270.0,1036.0,-1031.8702129289215,151.1270248773184,1042.8784751725618,1815.0,1.7403753584037465,4.314300262541223,-1815.0,-355.0,Profile_Milling,2021-02-16T14:41:00,2000,4.6028,normal,
M02_Feb_2021_OP07_007,M02,OP07,good,Feb,2021,52224,0,0.1036113664215686,397.85856888934,397.85858238071097,1936.0,4.8660506163153245,9.30520028705746,-1936.0,1918.0,1.5567746629901962,145.66714048711043,145.67545903494826,929.0,6.377189446694164,5.714868996632075,-899.0,929.0,-1032.6455078125,149.15128680319867,1043.3613233968308,1766.0,1.692606348729223,4.289294958767671,-1766.0,-335.0,Profile_Milling,2021-02-26T13:46:00,2000,3.7866,normal,
M02_Feb_2021_OP07_008,M02,OP07,good,Feb,2021,52224,0,-0.3121744791666667,399.2387468759927,399.23886892438014,1959.0,4.906836865052472,9.281371797022938,-1875.0,1959.0,1.088599111519608,144.43513510882505,144.43923740428065,1167.0,8.079522025816335,5.89957947975814,-1013.0,1167.0,-1032.6827895220588,150.56669816687696,1043.601492128071,1860.0,1.7822895176272329,4.236710923266629,-1860.0,-171.0,Profile_Milling,2021-02-02T21:10:00,2000,4.3283,normal,
M02_Feb_2021_OP07_009,M02,OP07,good,Feb,2021,52224,0,0.0360179227941176,398.5750972340772,398.5750988614879,2002.0,5.02289281422403,9.241234190767594,-2002.0,1942.0,3.739468443627451,144.28911448960864,144.33756331751025,897.0,6.214598468915547,5.53599362324505,-890.0,897.0,-1031.973268995098,153.3831394237091,1043.309740863135,1819.0,1.743489904057766,4.3400232709184765,-1819.0,-204.0,Profile_Milling,2021-02-17T18:09:00,2000,3.7938,normal,
M02_Feb_2021_OP07_010,M02,OP07,good,Feb,2021,54272,0,0.2499078714622641,389.6337032564832,389.6337834009077,1928.0,4.9482362211292505,9.667064502399423,-1918.0,1928.0,2.649966833726415,144.1499709777463,144.174326622686,954.0,6.616989462324195,5.949435097373154,-831.0,954.0,-1031.8153928360848,150.39545904206068,1042.7184658353167,1862.0,1.7857169130579853,4.452727853856008,-1862.0,-165.0,Profile_Milling,2021-02-27T13:02:00,2000,3.9048,normal,
M02_Feb_2021_OP07_011,M02,OP07,good,Feb,2021,52224,0,-0.2152267156862745,400.9536584468146,400.9537162122631,1961.0,4.890838819316131,9.076315802240638,-1901.0,1961.0,3.812844669117647,149.0818141405616,149.13056390931996,944.0,6.330023673577784,5.694444317551104,-858.0,944.0,-1032.282896752451,156.21895907864763,1044.036561669776,1983.0,1.8993587703753367,4.2560275828597325,-1983.0,-163.0,Profile_Milling,2021-02-19T09:12:00,2000,3.82,normal,
M02_Aug_2019_OP08_000,M02,OP08,bad,Aug,2019,59184,1,1.163101513922682,354.0969603789898,354.09887059234114,1991.0,5.622723384204614,9.903180621157576,-1991.0,1745.0,3.9741653149499863,281.7687455547998,281.79677067254704,1686.0,5.983035206457928,5.182425465630599,-1686.0,1665.0,-1031.7271221951878,219.6094743379002,1054.840829647835,2625.0,2.4885271087547607,7.596277660883379,-2625.0,710.0,Slot_Milling,2019-08-01T20:20:00,2000,4.0549,tool_wear,CMP-2019-1049
M02_Aug_2021_OP08_000,M02,OP08,bad,Aug,2021,70000,1,-4.866757142857143,313.7210432908253,313.75879004192285,2012.0,6.412569348993113,9.964282141181531,-2012.0,1940.0,-0.1067857142857142,167.31449543457228,167.31452951167836,890.0,5.319322850188447,4.732217803328742,-890.0,782.0,-1032.8208142857145,200.27159678345325,1052.058718370795,1764.0,1.6767124963630435,2.972833100118345,-1764.0,-197.0,Slot_Milling,2021-08-14T10:26:00,2000,3.9284,tool_wear,CMP-2021-1050
M02_Feb_2019_OP08_000,M02,OP08,bad,Feb,2019,63811,1,18.170392990112305,334.730224609375,335.2230224609375,2061.0,6.148145747478194,11.2631254196167,-1788.0,2061.0,17.040964126586914,222.74354553222656,223.3944549560547,1237.0,5.5372905305252,3.2138512134552,-1237.0,1065.0,-1049.5028076171875,173.66851806640625,1063.77490234375,1811.0,1.7024278313108674,4.063248157501221,-1811.0,-257.0,Slot_Milling,2019-02-23T12:26:00,2000,3.9185,tool_wear,CMP-2019-1051
M02_Feb_2019_OP08_001,M02,OP08,bad,Feb,2019,64071,1,17.95071029663086,333.6618347167969,334.14434814453125,1961.0,5.868721140696315,11.373519897460938,-1961.0,1885.0,16.734310150146484,219.4182891845703,220.0554962158203,1432.0,6.507449369024441,3.3453586101531982,-1432.0,1214.0,-1049.568115234375,171.13824462890625,1063.4290771484375,1772.0,1.6663076439019144,4.086591720581055,-1772.0,-316.0,Slot_Milling,2019-02-17T21:55:00,2000,4.1197,tool_wear,CMP-2019-1052
M02_Aug_2019_OP08_000,M02,OP08,good,Aug,2019,75776,0,2.41162109375,325.2028265658847,325.2117684259607,1971.0,6.060666283817855,13.194687216503777,-1907.0,1971.0,3.187882706925676,174.0309805801026,174.06017579511163,1028.0,5.906003457161111,3.1927649371972104,-1028.0,915.0,-1031.5884580869931,126.1655103388754,1039.2749794242952,2266.0,2.1803661637801066,6.600408252531023,-2266.0,-308.0,Slot_Milling,2019-08-28T07:45:00,2000,4.108,normal,
M02_Aug_2019_OP08_001,M02,OP08,good,Aug,2019,73728,0,1.9864366319444444,328.133124329742,328.1391369722463,2012.0,6.131545351660302,12.872661270666592,-1868.0,2012.0,2.6096598307291665,174.44552728424557,174.46504610927252,815.0,4.671422833256479,3.2025777655953718,-810.0,815.0,-1032.3743489583333,125.34741640272566,1039.9561390683652,2145.0,2.0625869874873546,6.643581400232151,-2145.0,-292.0,Slot_Milling,2019-08-05T22:13:00,2000,3.7338,normal,
M02_Aug_2019_OP08_002,M02,OP08,good,Aug,2019,75776,0,2.5767129434121623,324.0865250171371,324.0967681839425,1994.0,6.152483442439935,13.138419644756398,-1856.0,1994.0,3.685190561655405,173.4361114817215,173.47525874134283,794.0,4.577021563541113,3.2072767134745104,-757.0,794.0,-1031.8601668074325,124.3696265395564,1039.3282483649962,2453.0,2.360178320813372,7.965930165089698,-2453.0,-314.0,Slot_Milling,2019-08-18T16:42:00,2000,3.7726,normal,
M02_Aug_2019_OP08_003,M02,OP08,good,Aug,2019,74752,0,2.413406999143836,326.4877645499733,326.49668441529747,1938.0,5.9357417471808125,12.973061140942582,-1938.0,1830.0,3.286614404965753,176.38527876572007,176.41589610777058,769.0,4.359017622370187,3.1126472179055757,-769.0,767.0,-1032.09792380137,124.53709875435403,1039.584346400642,2342.0,2.2528234559405576,7.768003115873943,-2342.0,-335.0,Slot_Milling,2019-08-16T22:24:00,2000,3.6194,normal,
M02_Aug_2019_OP08_004,M02,OP08,good,Aug,2019,75776,0,2.524216110641892,324.2702244542876,324.2800489308697,2030.0,6.260021258454778,13.14575842842899,-2030.0,1887.0,3.064453125,176.3848541717321,176.4114725694973,1237.0,7.012015613172117,3.2510914978602385,-962.0,1237.0,-1032.3085541596283,122.85976621086682,1039.5938981855036,2455.0,2.361499047161523,8.322800239968295,-2455.0,-347.0,Slot_Milling,2019-08-11T11:29:00,2000,4.5359,normal,
M02_Aug_2019_OP08_005,M02,OP08,good,Aug,2019,75776,0,2.111737225506757,324.28908116446183,324.29595679965007,1959.0,6.040778365948822,13.114720059588302,-1959.0,1940.0,3.614930848817568,173.85483736324198,173.8924155897578,935.0,5.3768877545862965,3.266995229403339,-935.0,886.0,-1031.7674989442569,125.01437606290564,1039.3136033460182,2613.0,2.5141593370736004,9.070972600718308,-2613.0,-325.0,Slot_Milling,2019-08-18T16:34:00,2000,4.01,normal,
M02_Aug_2019_OP08_006,M02,OP08,good,Aug,2019,75776,0,2.106247360641892,324.32721796798927,324.3340570966913,1907.0,5.879740219299511,13.09373438535535,-1907.0,1858.0,3.416213576858108,173.35672021751415,173.3903773563463,915.0,5.2771094564234176,3.242751332982769,-915.0,786.0,-1031.8681244721283,124.65391877684948,1039.3702063115206,2492.0,2.397605766326052,8.649132816111809,-2492.0,-300.0,Slot_Milling,2019-08-12T14:39:00,2000,3.9083,normal,
M02_Aug_2019_OP08_007,M02,OP08,good,Aug,2019,74752,0,2.1729719606164384,326.16058215465404,326.1678205442782,1981.0,6.073560526891628,12.92921728509813,-1981.0,1848.0,2.847000749143836,172.57368206969275,172.59716439257343,909.0,5.2665986906509845,3.2152798183033866,-722.0,909.0,-1032.3793343321918,123.75553595159482,1039.770418234163,2346.0,2.256267305607906,7.4075448443559955,-2346.0,-290.0,Slot_Milling,2019-08-16T12:15:00,2000,3.934,normal,
M02_Aug_2019_OP08_008,M02,OP08,good,Aug,2019,75776,0,2.168852934966216,324.4353213609832,324.4425706803254,2016.0,6.213734516320218,13.117880736677282,-1959.0,2016.0,3.14966480152027,175.90432041754354,175.9325164087633,907.0,5.155385817893195,3.1871655380365493,-815.0,907.0,-1032.2983002533783,124.8918734848947,1039.8258319394556,2424.0,2.331159628414712,8.3076330305121,-2424.0,-251.0,Slot_Milling,2019-08-09T15:14:00,2000,3.9585,normal,
M02_Aug_2019_OP08_009,M02,OP08,good,Aug,2019,75776,0,2.11596019847973,324.417094289223,324.4239947269994,2002.0,6.170936899056032,13.065501474774894,-1877.0,2002.0,2.9710594383445947,175.81438184506686,175.83948378492573,1044.0,5.937233080580162,3.2128274354243844,-1044.0,761.0,-1032.320286106419,123.6337595114021,1039.6973019094364,2309.0,2.220838695800643,7.2504559305770195,-2309.0,-255.0,Slot_Milling,2019-08-10T15:45:00,2000,4.158,normal,
