run_id,machine,operation,status,month,year,n_samples,is_fault,x_mean,x_std,x_rms,x_peak,x_crest,x_kurtosis,x_min,x_max,y_mean,y_std,y_rms,y_peak,y_crest,y_kurtosis,y_min,y_max,z_mean,z_std,z_rms,z_peak,z_crest,z_kurtosis,z_min,z_max
M02_Feb_2021_OP12_000,M02,OP12,good,Feb,2021,100352,0,-2.1607142857142856,401.12546336091043,401.13128280243814,2199.0,5.481995781124438,8.541378255977328,-2199.0,1991.0,-1.1809032206632653,230.6545626317937,230.6575856009956,1442.0,6.251691208172327,5.658353530040918,-1442.0,1350.0,-1032.995396205357,210.84984005909064,1054.294618991488,1932.0,1.8325048475046786,3.9423647549626293,-1932.0,-124.0
M02_Feb_2021_OP12_001,M02,OP12,good,Feb,2021,100352,0,-1.7728495695153061,401.95888402498,401.9627936043378,2022.0,5.030316318256824,8.59241897265976,-2022.0,2020.0,0.8266501913265306,233.47606452939593,233.4775279522067,1581.0,6.771529636563711,5.800958288524772,-1581.0,1534.0,-1032.4637476084183,210.87315463491603,1053.7783815733274,1948.0,1.8485860348468803,3.7859930984468355,-1948.0,-111.0
M02_Feb_2021_OP12_002,M02,OP12,good,Feb,2021,96256,0,-1.0666036402925532,399.4087581305048,399.41018228717894,2065.0,5.170123576156728,8.653307829469286,-2045.0,2065.0,2.519365026595745,246.5650200498776,246.5778909641612,1520.0,6.164380732013496,5.579885844847595,-1479.0,1520.0,-1031.9521172706118,231.35129426643988,1057.567299843398,2032.0,1.9213907240710768,3.3507164611029676,-2032.0,-138.0
M02_Feb_2021_OP12_003,M02,OP12,good,Feb,2021,101376,0,-1.588008996212121,394.25605428427053,394.259252411879,2160.0,5.478628559218866,8.97172351265013,-2160.0,2096.0,-0.016907354797979796,224.65621127335748,224.65621190957103,1401.0,6.236195242907117,5.908695436563032,-1298.0,1401.0,-1032.5734690656566,204.7666636183237,1052.6810321971534,1893.0,1.7982655164299244,3.9636846498003524,-1893.0,-150.0
M02_Feb_2021_OP12_004,M02,OP12,good,Feb,2021,101376,0,-1.6561513573232323,396.7649663058094,396.76842279214765,2121.0,5.345687504751641,8.760693600531143,-2082.0,2121.0,0.3890368529040404,225.83008176576087,225.83041686186374,1403.0,6.212626356963194,5.877367938175271,-1403.0,1374.0,-1031.7160767834596,203.95755057862715,1051.68281602938,1893.0,1.799972359676852,3.884458243735082,-1893.0,-171.0
M02_Feb_2021_OP12_005,M02,OP12,good,Feb,2021,101376,0,-1.0284288194444444,399.75832807037983,399.7596509497452,2225.0,5.565844363516593,8.737648463225291,-2061.0,2225.0,0.613705413510101,224.47161352945514,224.47245246321793,1413.0,6.294759042789601,5.0155563594338215,-1319.0,1413.0,-1032.6201961016413,207.9337293881383,1053.3474760088677,1914.0,1.8170642106175101,3.7883995573484386,-1914.0,-171.0
M02_Feb_2021_OP12_006,M02,OP12,good,Feb,2021,96256,0,-1.505121758643617,397.65061108052765,397.65345954011946,2119.0,5.3287603795792275,8.788781501147911,-2016.0,2119.0,-0.6179666722074468,226.23749447686333,226.23833846184587,1772.0,7.832447904486535,5.527434014632408,-1772.0,1426.0,-1032.755734707447,216.63699865795172,1055.2326742281266,1899.0,1.7996031078065942,3.4915277053681586,-1899.0,-181.0
M02_Feb_2021_OP12_007,M02,OP12,good,Feb,2021,98304,0,-1.45233154296875,392.4037005575755,392.4063881719946,2102.0,5.356691591571843,8.998892560445123,-2065.0,2102.0,2.2782796223958335,226.82700775877225,226.83844913690433,1563.0,6.890366275854227,5.628396271790961,-1563.0,1452.0,-1032.0694274902344,213.08311211934387,1053.83666468314,1938.0,1.8389946610774865,3.588163404898651,-1938.0,-203.0
M02_Feb_2021_OP12_008,M02,OP12,good,Feb,2021,101376,0,-1.90234375,395.96514812326865,395.96971783209034,2041.0,5.154434564275138,8.896526352838361,-2041.0,2030.0,1.4915561868686869,235.41010442659186,235.4148296220896,1610.0,6.83899142031335,5.470281977218844,-1610.0,1481.0,-1031.6771129261363,212.39919920426945,1053.3143335007944,1914.0,1.8171213844955776,3.591834295268805,-1914.0,-197.0
M02_Feb_2021_OP12_009,M02,OP12,good,Feb,2021,101376,0,-0.9958866003787878,398.5281981005025,398.529442414678,2123.0,5.327084461155006,8.736677628440713,-2028.0,2123.0,2.0322956123737375,241.34497349335837,241.353530025906,1561.0,6.467690776399451,5.887948576448413,-1561.0,1542.0,-1032.0367049400252,227.4853192938148,1056.8109248288804,1897.0,1.7950230788039627,3.6142440069763992,-1897.0,-31.0
M02_Aug_2019_OP13_000,M02,OP13,good,Aug,2019,65536,0,2.4684600830078125,381.64400972476705,381.6519925979419,2197.0,5.756553201896862,11.43279239283033,-1992.0,2197.0,4.96881103515625,232.84049224314427,232.89350336824086,1924.0,8.261286691874169,13.755189770853066,-1858.0,1924.0,-1031.5415802001953,179.65305532182805,1047.06888597092,2609.0,2.491717627136577,13.014251540986754,-2609.0,493.0
M02_Aug_2019_OP13_001,M02,OP13,good,Aug,2019,65536,0,2.4616546630859375,381.3141500292708,381.32209581432016,2014.0,5.281624175748502,11.566890774738184,-1903.0,2014.0,5.0514678955078125,230.35575386079137,230.41113398590974,1791.0,7.773061869959481,12.822615218063135,-1758.0,1791.0,-1031.9183349609375,179.42967588894112,1047.401765617265,2691.0,2.569214687559853,12.680415952844358,-2691.0,507.0
M02_Aug_2019_OP13_002,M02,OP13,good,Aug,2019,66560,0,2.6274489182692307,376.19492846326995,376.20410376456937,2008.0,5.337528165978268,11.59110572429576,-2008.0,1957.0,4.277328725961539,231.39893202437852,231.4384611145107,2084.0,9.00455347812256,14.732741001509433,-2084.0,1903.0,-1032.0871995192308,177.78079529660093,1047.2869705041405,2623.0,2.504566631567417,13.996239208893723,-2623.0,349.0
M02_Aug_2019_OP13_003,M02,OP13,good,Aug,2019,65536,0,1.9069061279296875,380.2755566002984,380.28033769660965,1979.0,5.204055544882944,11.402710010649443,-1938.0,1979.0,4.412200927734375,233.92355861365738,233.96516576512818,1897.0,8.108044604829555,14.102337551878549,-1877.0,1897.0,-1031.9492645263672,181.39545695177367,1047.7707747209085,2588.0,2.470005904382433,13.71284470175602,-2588.0,568.0
M02_Aug_2019_OP13_004,M02,OP13,good,Aug,2019,65536,0,1.8989410400390625,381.62590170563413,381.6306261684352,1992.0,5.219706866819482,11.361469443870131,-1959.0,1992.0,4.380096435546875,240.90691530675838,240.94673080870456,2373.0,9.848649915420525,13.70682485022011,-1858.0,2373.0,-1032.0452270507812,183.6284729442898,1048.2541517943778,2596.0,2.476498657845739,14.122274353666835,-2596.0,437.0
M02_Aug_2019_OP13_005,M02,OP13,good,Aug,2019,65536,0,2.6009674072265625,379.5795027473486,379.5884138608263,1975.0,5.203003906025755,11.45584479515546,-1975.0,1950.0,4.8193206787109375,238.9768279131291,239.02541733302252,1924.0,8.049353166987192,14.153234747025822,-1924.0,1905.0,-1032.0121612548828,176.81267343155866,1047.0491022220444,2451.0,2.3408644301384673,13.222453288011888,-2451.0,359.0
M02_Aug_2019_OP13_006,M02,OP13,good,Aug,2019,65536,0,2.14697265625,380.05723121446266,380.063295373271,2076.0,5.462248065709953,11.414733917054672,-1881.0,2076.0,4.29119873046875,243.59635158755185,243.63414558167037,2012.0,8.258284138277912,14.740979723885282,-2000.0,2012.0,-1031.982894897461,181.2594130530343,1047.7803539775282,2797.0,2.669452609396785,14.441090698151374,-2797.0,503.0
M02_Aug_2019_OP13_007,M02,OP13,good,Aug,2019,65536,0,2.229583740234375,381.3213202870596,381.3278384135115,1977.0,5.1845152670341985,11.401841766945388,-1977.0,1950.0,4.2054595947265625,244.70897415618157,244.74510806750283,2311.0,9.442476780220694,14.119263154821525,-2311.0,2010.0,-1032.1136474609375,181.6472463323454,1047.9762895100462,2699.0,2.575439947464696,14.279916078674113,-2699.0,532.0
M02_Aug_2019_OP13_008,M02,OP13,good,Aug,2019,65536,0,1.69598388671875,380.93161596086816,380.93539137221467,1977.0,5.1898564553910385,11.361716283719886,-1973.0,1977.0,4.9069671630859375,241.13704491221935,241.1869663886034,2065.0,8.561822518522193,14.276604019760846,-2065.0,1842.0,-1031.666519165039,180.65471727419256,1047.3642793410163,2648.0,2.5282512037417164,14.777138595594867,-2648.0,521.0
M02_Aug_2019_OP13_009,M02,OP13,good,Aug,2019,65536,0,1.865509033203125,380.40026455852194,380.4048388232548,2043.0,5.370594144700737,11.35558063242335,-1895.0,2043.0,4.9857940673828125,240.77290787528761,240.8245238948976,2084.0,8.653603737256903,14.618874309367403,-2084.0,1953.0,-1031.6945343017578,178.4393236434262,1047.0120363827937,2531.0,2.4173552089659567,14.654198533453192,-2531.0,458.0
M02_Aug_2019_OP13_010,M02,OP13,good,Aug,2019,65536,0,1.5662841796875,380.85296192640607,380.8561826388644,2016.0,5.293336676410508,11.299556384624735,-1944.0,2016.0,4.4191131591796875,240.43903950951562,240.47964629334447,1969.0,8.187803127413757,14.263892003435718,-1969.0,1930.0,-1031.6095428466797,181.05848345838288,1047.3778799099134,2724.0,2.600780532270068,14.266694401955098,-2724.0,505.0
M02_Aug_2019_OP13_011,M02,OP13,good,Aug,2019,66560,0,2.6420973557692307,378.72302852134555,378.732244482586,2166.0,5.719079987390913,11.656161171107916,-2020.0,2166.0,4.664588341346154,234.20411927461294,234.2505664232028,1969.0,8.405529301657083,14.560779388462642,-1969.0,1959.0,-1031.7394681490384,179.97883059932306,1047.3197742811699,2539.0,2.424283454155774,13.369182235193907,-2539.0,491.0
M02_Aug_2019_OP13_012,M02,OP13,good,Aug,2019,65536,0,2.2169952392578125,381.6191208099747,381.62556051143764,2184.0,5.722887107124324,11.236194243962046,-1916.0,2184.0,4.4127044677734375,238.9863417352217,239.02707691118198,2024.0,8.467659924369492,14.81573677256431,-1991.0,2024.0,-1032.1873931884766,186.29537733158102,1048.86452045645,2678.0,2.5532372844822464,15.701969238695225,-2678.0,421.0
M02_Aug_2019_OP13_013,M02,OP13,good,Aug,2019,65536,0,2.127044677734375,381.89826146231775,381.904184877571,2012.0,5.268337137088448,11.332524359163907,-1930.0,2012.0,4.22515869140625,246.2416794836744,246.27792568743996,2082.0,8.453863634706506,14.752343051895,-2041.0,2082.0,-1032.1728515625,187.2550135324565,1049.0210844381074,2680.0,2.554762759068377,15.991596389291994,-2680.0,489.0
M02_Aug_2019_OP13_014,M02,OP13,good,Aug,2019,65536,0,2.740875244140625,381.2859369578066,381.2957882260129,1959.0,5.137743611368725,11.494572563669788,-1903.0,1959.0,4.4954071044921875,235.07921646971403,235.1221952539781,2000.0,8.50621523773886,13.723295169463775,-1940.0,2000.0,-1031.4340057373047,181.01003252644878,1047.1966100339173,2607.0,2.4895038572704724,12.867749502445054,-2607.0,394.0
M02_Aug_2019_OP13_015,M02,OP13,good,Aug,2019,66560,0,1.896484375,378.0581035623106,378.0628602787047,1967.0,5.202838487096946,11.543780790669546,-1967.0,1924.0,4.070012019230769,235.46407340386804,235.49924598983083,1920.0,8.152892345493575,14.19624724388342,-1920.0,1909.0,-1032.2874549278847,180.3117528949354,1047.9168468125388,2572.0,2.4543932162397075,13.703639008109246,-2572.0,398.0
M02_Aug_2019_OP13_016,M02,OP13,good,Aug,2019,65536,0,1.8773345947265625,380.5978832467212,380.6025132826443,2035.0,5.34678550188333,11.478378067706794,-1918.0,2035.0,4.0301666259765625,239.00898513058746,239.04296102622752,2037.0,8.521480788453347,14.631521416366617,-2037.0,1981.0,-1032.322265625,183.1806027829677,1048.4485649477824,2674.0,2.5504350803638873,14.048729449665643,-2674.0,411.0
M02_Aug_2019_OP13_017,M02,OP13,good,Aug,2019,65536,0,1.8319549560546875,380.89740676137194,380.901812199022,2049.0,5.379339069485427,11.408792009062658,-1916.0,2049.0,3.7232208251953125,240.8608070076882,240.8895820198707,2084.0,8.651266619857779,14.361931522097816,-2010.0,2084.0,-1032.4344177246094,183.24092194588107,1048.5695314941827,2590.0,2.4700317167420662,14.00124590697344,-2590.0,476.0
M02_Aug_2019_OP13_018,M02,OP13,good,Aug,2019,65536,0,2.190093994140625,379.7741199703243,379.78043487117327,1924.0,5.066085093753308,11.416105333821235,-1852.0,1924.0,3.9803924560546875,237.46804420489573,237.5014011381881,1946.0,8.193635871932129,13.805780514196758,-1944.0,1946.0,-1031.9037780761719,178.3422982075885,1047.2016914319045,2514.0,2.4006836701747973,12.22458068158448,-2514.0,318.0
M02_Aug_2019_OP13_019,M02,OP13,good,Aug,2019,66560,0,2.4422776442307694,377.3721551506331,377.3800580358281,1996.0,5.289097707994157,11.729953972776137,-1992.0,1996.0,3.842082331730769,236.77380294476905,236.80497325346045,1827.0,7.715209587446036,13.71823858982798,-1827.0,1803.0,-1032.0260216346153,181.42121028927806,1047.850831403878,2521.0,2.4058767950992057,13.157210775192537,-2521.0,544.0
M02_Aug_2019_OP13_020,M02,OP13,good,Aug,2019,65536,0,2.2609100341796875,379.6685552135202,379.67528696519673,2135.0,5.623226144280775,11.512556078237612,-2088.0,2135.0,4.6664276123046875,241.31445257248,241.35956696807483,2002.0,8.294678454841646,14.161909139944669,-2002.0,1946.0,-1031.7778930664062,177.85336834906911,1046.99448004928,2422.0,2.3132882227669445,11.85539088952044,-2422.0,540.0
M02_Aug_2020_OP13_000,M02,OP13,good,Aug,2020,67584,0,1.4238873106060606,373.12398300701796,373.1266998622515,2053.0,5.502152488036673,11.67879634412425,-2053.0,1994.0,6.412494081439394,156.60651346772664,156.73774319180987,1100.0,7.018092627848167,7.229309661281505,-977.0,1100.0,-1031.1427260890152,143.20075919722368,1041.038798028655,1760.0,1.690619027199364,5.475993781348697,-1760.0,-277.0
M02_Aug_2020_OP13_001,M02,OP13,good,Aug,2020,65536,0,1.1396942138671875,378.9451267527432,378.94684058922263,2071.0,5.465146501234347,11.327992058594624,-1944.0,2071.0,5.6279296875,156.7496808762169,156.85068073605316,1030.0,6.566755051151319,7.184477764773036,-972.0,1030.0,-1031.0588684082031,143.41761743101384,1040.9855921734907,1842.0,1.769476939785553,5.301137593270235,-1842.0,-263.0
M02_Aug_2020_OP13_002,M02,OP13,good,Aug,2020,65536,0,-0.10980224609375,378.8588401771573,378.8588560888,2043.0,5.392509551158929,11.267462615154889,-1971.0,2043.0,3.285675048828125,157.3504550492931,157.38475582071504,1104.0,7.014656497339694,7.166374071027757,-1104.0,1071.0,-1032.485595703125,140.42700875413325,1041.991482749293,1870.0,1.7946403890615379,5.160260624707997,-1870.0,-310.0
M02_Aug_2020_OP13_003,M02,OP13,good,Aug,2020,65536,0,0.0806732177734375,378.63634468138747,378.6363532756074,2063.0,5.4484995488490595,11.314311427148889,-1948.0,2063.0,3.894256591796875,157.7275670273363,157.77563384365035,1112.0,7.0479830941573,7.437476545110879,-1020.0,1112.0,-1032.6272583007812,139.21958981194047,1041.9698406255304,1782.0,1.7102222449454045,5.1244241908834205,-1782.0,-249.0
M02_Aug_2020_OP13_004,M02,OP13,good,Aug,2020,66560,0,-2.735321514423077,387.7774768819224,387.7871240264394,2303.0,5.938825343367979,10.637864876882576,-2008.0,2303.0,-2.3859224759615385,229.39729703935646,229.4097044918197,1758.0,7.663145741346295,9.567898685052464,-1748.0,1758.0,-1033.5396935096153,179.9632075081927,1049.0905843236733,2461.0,2.3458412807951707,10.423524008366416,-2461.0,193.0
M02_Aug_2021_OP13_000,M02,OP13,good,Aug,2021,66560,0,0.3367487980769231,373.7221387486591,373.72229046529327,1942.0,5.196371877048498,11.435879246540226,-1942.0,1914.0,1.8821814903846155,255.05035872899526,255.05730355148023,2078.0,8.147188773132234,16.700252496104195,-2078.0,2053.0,-1033.3035306490385,219.0757260619116,1056.2719158442687,3006.0,2.845858111826566,21.991614913851944,-3006.0,976.0
M02_Aug_2021_OP13_001,M02,OP13,good,Aug,2021,64512,0,0.8380146329365079,379.62246252970834,379.62338748507693,2020.0,5.3210631025186945,11.104751232439423,-2020.0,1938.0,2.8013237847222223,259.2338765704908,259.24901191077146,2225.0,8.582482083927102,16.43067505042546,-2104.0,2225.0,-1032.4297495039682,220.12027876177032,1055.6344655149271,2949.0,2.7935806345253322,20.94309391142825,-2949.0,892.0
M02_Aug_2021_OP13_002,M02,OP13,good,Aug,2021,65536,0,0.445281982421875,376.78834768410576,376.78861079730433,1897.0,5.034653239613186,11.187249890362862,-1854.0,1897.0,2.90087890625,260.1077832372471,260.1239589100232,2346.0,9.018777085472088,17.106912813356693,-2217.0,2346.0,-1032.3939208984375,220.70588509536864,1055.7216942091222,3009.0,2.850182975783354,21.80368441879866,-3009.0,1015.0
M02_Aug_2021_OP13_003,M02,OP13,good,Aug,2021,64512,0,1.1672247023809523,379.4498851488433,379.4516803928745,1918.0,5.054662027096974,11.049464560069179,-1912.0,1918.0,4.603562127976191,257.2847977834504,257.32597994516044,2073.0,8.055929682816261,16.165835053211044,-2065.0,2073.0,-1032.681904141865,221.40424907362862,1056.1494954076934,2937.0,2.780856320786541,20.953025185781392,-2937.0,936.0
M02_Feb_2019_OP13_000,M02,OP13,good,Feb,2019,67200,0,15.84029769897461,375.314453125,375.6485595703125,2047.0,5.4492422447765305,11.616618156433105,-1911.0,2047.0,14.915267944335938,197.30445861816406,197.86741638183594,1952.0,9.865191731381964,14.59566593170166,-1856.0,1952.0,-1049.595947265625,172.67031860351562,1063.704345703125,2787.0,2.620088947890638,14.090487480163574,-2787.0,616.0
M02_Feb_2019_OP13_001,M02,OP13,good,Feb,2019,66000,0,15.587060928344727,369.6171875,369.9456787109375,2045.0,5.527838592751588,11.962287902832031,-1959.0,2045.0,15.005499839782715,186.1956329345703,186.79930114746094,2010.0,10.76021156210477,14.922745704650879,-1665.0,2010.0,-1049.51416015625,163.9903564453125,1062.2489013671875,2631.0,2.4768206364946312,13.100446701049805,-2631.0,443.0
M02_Feb_2019_OP13_002,M02,OP13,good,Feb,2019,67200,0,15.986011505126953,372.287353515625,372.6304016113281,2149.0,5.76710861676153,11.895853996276855,-2033.0,2149.0,15.247246742248535,191.77862548828125,192.3837890625,1651.0,8.58180415327841,14.457178115844727,-1651.0,1626.0,-1049.413330078125,162.36053466796875,1061.89892578125,2453.0,2.310012695601234,13.047886848449707,-2453.0,425.0
M02_Feb_2020_OP13_000,M02,OP13,good,Feb,2020,66560,0,3.487860576923077,373.8975956356306,373.91386333420377,2071.0,5.538708785849276,11.589857262274672,-1973.0,2071.0,8.2412109375,210.27718515504895,210.43861849586239,1768.0,8.401499746752815,12.882846343534785,-1768.0,1600.0,-1031.0950871394232,166.35339762850202,1044.4283276633207,2277.0,2.1801400246336557,10.589740972632827,-2277.0,111.0
M02_Feb_2020_OP13_001,M02,OP13,good,Feb,2020,65536,0,3.725799560546875,376.6864810774622,376.7049065367834,2073.0,5.502981150572249,11.388618860914034,-1916.0,2073.0,7.954010009765625,203.21485307528354,203.37045701292146,1571.0,7.72481914568439,12.13823037608699,-1569.0,1571.0,-1031.175796508789,162.48474601859445,1043.8988533350646,2276.0,2.1802878628792426,9.912590971147974,-2276.0,68.0
M02_Feb_2020_OP13_002,M02,OP13,good,Feb,2020,66560,0,3.598317307692308,373.83896180059844,373.8562788660853,2041.0,5.459317163778551,11.607194045282169,-2030.0,2041.0,7.324684495192308,202.20581351504578,202.3384343673628,1600.0,7.907543640942989,12.12019281822874,-1600.0,1432.0,-1031.3201923076922,166.5341725289886,1044.6793621401212,2236.0,2.1403696493241235,10.30509049308506,-2236.0,257.0
M02_Feb_2020_OP13_003,M02,OP13,good,Feb,2020,65536,0,3.44207763671875,376.71908375915825,376.734808541495,2035.0,5.401677662540326,11.434306977139371,-1840.0,2035.0,7.320556640625,205.22450347948484,205.35502764220234,1610.0,7.84008075422026,12.160903195971398,-1610.0,1557.0,-1031.3282623291016,168.5694518036044,1045.013705536981,2196.0,2.1014078460067505,9.862236422933654,-2196.0,121.0
M02_Feb_2020_OP13_004,M02,OP13,good,Feb,2020,69632,0,3.732565487132353,365.61973730333193,365.638789450563,1979.0,5.412445443695396,12.151462237680065,-1905.0,1979.0,7.698888442095588,200.37262290835173,200.5204750004756,1750.0,8.727288323029601,12.937459677415692,-1467.0,1750.0,-1031.322998046875,161.37477967373937,1043.8720926507915,2211.0,2.1180755914121847,10.199654627351334,-2211.0,242.0
M02_Feb_2020_OP13_005,M02,OP13,good,Feb,2020,66560,0,3.8289212740384615,373.5662710257112,373.5858930502835,1907.0,5.1045824681161704,11.591478515769008,-1905.0,1907.0,7.965985576923077,203.96844542142887,204.12394189277785,1614.0,7.906960766257401,12.159061864894328,-1553.0,1614.0,-1031.5040865384615,163.85180687656046,1044.4367358352824,2311.0,2.2126759053067877,10.007980113059078,-2311.0,183.0
M02_Feb_2021_OP13_000,M02,OP13,good,Feb,2021,64512,0,2.0436042906746033,379.9410901207358,379.9465860889264,1979.0,5.208626876665279,11.203794496695625,-1979.0,1940.0,2.0435732886904763,278.3910048749638,278.39850536071197,2299.0,8.2579466330872,15.30768815748028,-2299.0,2178.0,-1032.7124410962301,213.52674405229962,1054.5561419007104,2920.0,2.7689374552757826,20.09697228814624,-2920.0,868.0
M02_Feb_2021_OP13_001,M02,OP13,good,Feb,2021,64512,0,2.5767609126984126,379.522667693615,379.53141502394686,1975.0,5.2037853042425635,11.219958120906453,-1877.0,1975.0,3.278196304563492,280.3904258812853,280.40958881054655,2192.0,7.817136387161794,14.814364979197732,-2080.0,2192.0,-1032.4645492311508,219.0132694708348,1055.4382301316302,2961.0,2.8054697238233595,20.436407059231414,-2961.0,866.0
M02_Feb_2021_OP13_002,M02,OP13,good,Feb,2021,66560,0,2.8848407451923075,374.2020885423755,374.21320844620243,1879.0,5.021201704242165,11.571031657638802,-1860.0,1879.0,5.972971754807692,262.96523060216884,263.0330566625335,2365.0,8.991265318542265,16.597688649398773,-2365.0,2162.0,-1031.8316105769231,202.66168308991894,1051.5456387521208,2847.0,2.707443115239926,19.152289242408163,-2847.0,839.0
M02_Feb_2021_OP13_003,M02,OP13,good,Feb,2021,65536,0,2.471405029296875,376.44721070517767,376.45532310026823,1911.0,5.0762995838712275,11.448304660695813,-1893.0,1911.0,5.0885162353515625,262.90040958287943,262.9496498501628,2543.0,9.67105299987691,17.51750836679336,-2543.0,2457.0,-1031.1474151611328,197.03492957035976,1049.803674628872,2824.0,2.690026781434485,18.935853795291738,-2824.0,866.0
M02_Feb_2021_OP13_004,M02,OP13,good,Feb,2021,65536,0,3.0377349853515625,376.83006701854447,376.84231084505626,1912.0,5.073740248838842,11.415000702333975,-1912.0,1895.0,6.201934814453125,258.41080946367646,258.4852228718602,2354.0,9.106903574008008,16.984065834544886,-2336.0,2354.0,-1031.438247680664,194.64766040666345,1049.644020837706,2691.0,2.563726317282645,18.195318792815616,-2691.0,704.0
M02_Feb_2021_OP13_005,M02,OP13,good,Feb,2021,65536,0,2.31756591796875,377.1546256050251,377.16174610775516,1870.0,4.958085010736324,11.347841154998202,-1832.0,1870.0,3.4293365478515625,285.3227488756612,285.34335698439185,2381.0,8.344333034990681,15.104825563162702,-2373.0,2381.0,-1032.61572265625,223.11804237470432,1056.4454039419215,3019.0,2.8576961845214015,20.776284514499793,-3019.0,872.0
M02_Feb_2021_OP13_006,M02,OP13,good,Feb,2021,66560,0,2.5291917067307694,374.2192412531004,374.22778803121446,1936.0,5.173319731773947,11.498887975813014,-1912.0,1936.0,3.5976111778846156,282.31317655176895,282.33609840213046,2361.0,8.362373828079308,15.56741378006161,-2361.0,2221.0,-1031.9403545673076,217.35059396567118,1054.5815170396884,2873.0,2.7243033881959047,20.974167542486416,-2873.0,923.0
M02_Feb_2021_OP13_007,M02,OP13,good,Feb,2021,65536,0,2.649078369140625,376.6917547857136,376.701069469873,1992.0,5.288012595247787,11.388122038818059,-1850.0,1992.0,3.544952392578125,271.1241229262071,271.1472970913977,2348.0,8.659499929326389,15.834497390290926,-2248.0,2348.0,-1032.6192016601562,204.73846465640182,1052.7204066356458,2724.0,2.587581643549156,17.757247316062443,-2724.0,792.0
M02_Feb_2021_OP13_008,M02,OP13,good,Feb,2021,65536,0,2.00848388671875,377.3222258128062,377.32757134862743,1930.0,5.114919095633218,11.47762662163337,-1842.0,1930.0,2.898193359375,276.4861455207999,276.50133487868965,2582.0,9.338110433111686,16.10204490549799,-2582.0,2322.0,-1032.7081298828125,214.35204930744993,1054.7193382925902,2844.0,2.696451934411242,19.598379297064724,-2844.0,872.0
M02_Feb_2021_OP13_009,M02,OP13,good,Feb,2021,65536,0,2.629638671875,376.5596977939257,376.56887949244725,1942.0,5.157091054941916,11.445453678460263,-1916.0,1942.0,5.3070068359375,267.8396824690163,267.8922541371067,2297.0,8.574342723714588,16.310992917658297,-2297.0,2197.0,-1031.8946228027344,214.69599813828285,1053.992829285755,2787.0,2.6442305133030444,20.389080725422485,-2787.0,847.0
M02_Feb_2021_OP13_010,M02,OP13,good,Feb,2021,65536,0,2.7152252197265625,376.4042293381567,376.4140224694685,2057.0,5.464727340668735,11.439629220311431,-2057.0,1914.0,4.4557647705078125,270.4382475918109,270.4749518905951,2424.0,8.962012870531865,17.074036733210253,-2424.0,2225.0,-1031.7534790039062,199.79348465686772,1050.9199198549802,2728.0,2.595821002590231,17.69792910375538,-2728.0,784.0
M02_Feb_2021_OP13_011,M02,OP13,good,Feb,2021,65536,0,3.229278564453125,377.5358513762716,377.5496620505084,1942.0,5.143694181721186,11.310244965916581,-1942.0,1932.0,5.6652984619140625,271.4289562175383,271.4880731818709,2242.0,8.25818966455324,15.547471158414485,-2242.0,2115.0,-1031.9781494140625,200.49158065165813,1051.2734062936595,2713.0,2.580679758241843,17.3752598314856,-2713.0,644.0
M02_Feb_2019_OP14_000,M02,OP14,bad,Feb,2019,53161,1,19.890653610229492,492.20477294921875,492.6065368652344,2143.0,4.350327979074859,5.453625679016113,-2143.0,1881.0,17.01239585876465,391.4210205078125,391.7905578613281,2693.0,6.873570447180534,8.689070701599121,-2443.0,2693.0,-1050.7530517578125,781.6467895507812,1309.6004638671875,4753.0,3.629351188502651,7.251530170440674,-4753.0,3090.0
M02_Feb_2019_OP14_001,M02,OP14,bad,Feb,2019,53041,1,19.84941864013672,493.70147705078125,494.1003112792969,2387.0,4.831002825761662,5.472004413604736,-2387.0,1952.0,16.641315460205078,389.0757751464844,389.4314880371094,2873.0,7.377420902662674,9.073494911193848,-2471.0,2873.0,-1050.4500732421875,756.3806762695312,1294.4329833984375,4481.0,3.461747388602126,7.25307559967041,-4481.0,2851.0
M02_Aug_2019_OP14_000,M02,OP14,good,Aug,2019,67584,0,2.876731178977273,404.54991968662875,404.56014769219905,1994.0,4.928809748994586,8.747752503974269,-1809.0,1994.0,5.344652580492424,122.84642869581361,122.96263804311364,1024.0,8.32773284874517,8.019143591048568,-919.0,1024.0,-1031.5770744554925,160.76030691738632,1044.0283218487536,2131.0,2.0411323672009676,6.338226101011161,-2131.0,0.0
M02_Aug_2019_OP14_001,M02,OP14,good,Aug,2019,67584,0,2.8598336884469697,404.4966650200934,404.50677455526403,1971.0,4.872600717669119,8.77604365108762,-1971.0,1957.0,5.057972301136363,123.18624318466303,123.2900385016973,1124.0,9.116713837221539,7.412128196174328,-1124.0,876.0,-1031.612334280303,160.07875643473523,1043.9584361941556,2180.0,2.088205741166656,6.550538770226737,-2180.0,-3.0
M02_Aug_2019_OP14_002,M02,OP14,good,Aug,2019,65536,0,1.488525390625,430.9746965981127,430.97726716808836,2090.0,4.849443715983435,7.677887573210425,-2043.0,2090.0,3.6397705078125,148.65989259827327,148.7044437691076,1009.0,6.785271337060159,5.414534117685146,-897.0,1009.0,-1032.176025390625,208.03822420623132,1052.93269021437,2646.0,2.5129811474096146,5.10713459299254,-2646.0,136.0
